id_proposal;title_ca;title_es;title_en;authors_ids;authors_nicknames;comments;created_at;published_at;endorsements_ids;endorsements_nicknames;number_of_comments
25373;Ampliar l’oferta de lleure, especialment a l’estiu i per adolescents i joves;;;;;;2020/12/09T:17:30:41;2020/12/09T:17:30:41;;"Comerciantsturo;botiguers_turo";0
25374;Espai de criança del Pla de Barris;;;;;;2020/12/09T:17:31:35;2020/12/09T:17:31:35;;;0
25375;Millorar de manera intensiva l’espai de l’Escola El Turó;;;;;;2020/12/09T:17:32:29;2020/12/09T:17:32:29;;"francisco_carrillo_m;Comerciantsturo;botiguers_turo";0
25376;Institut-escola El Turó;;;;;;2020/12/09T:17:33:31;2020/12/09T:17:33:31;;"Comerciantsturo;botiguers_turo";0
25377;Educar als pares mitjançant els nens.;;;;;;2020/12/09T:17:34:11;2020/12/09T:17:34:11;;;0
25378;Educació emocional en els centres educatius;;;;;;2020/12/09T:17:46:39;2020/12/09T:17:46:39;;"Comerciantsturo;botiguers_turo";0
25379;Acompanyament per les famílies per tal de poder realitzar els tràmits ;;;;;;2020/12/09T:17:47:32;2020/12/09T:17:47:32;;;0
25380;Eines i dispositius i coneixements per a minimitzar la escletxa digital;;;;;;2020/12/09T:17:48:19;2020/12/09T:17:48:19;;;0
25381; Programes i activitats d’informació en relació als consums inadequats;;;;;;2020/12/09T:17:49:05;2020/12/09T:17:49:05;;"Comerciantsturo;botiguers_turo";0
25382;Projecte d’hàbits de de higiene personal;;;;;;2020/12/09T:17:50:19;2020/12/09T:17:50:19;;;0
25383;Explorar el potencial de nens i nenes, visibilitzant altres realitats que no són les seves quotidianes;;;;;;2020/12/09T:17:51:09;2020/12/09T:17:51:09;;"Comerciantsturo;botiguers_turo";0
25384;Espais d’intercanvi d’experiències i de diàleg en la criança;;;;;;2020/12/09T:17:51:48;2020/12/09T:17:51:48;;"Comerciantsturo;botiguers_turo";0
25385;Activitats per a treballar la seguretat emocional a infants (i també les seves famílies) durant la primària;;;;;;2020/12/09T:17:52:31;2020/12/09T:17:52:31;;"Comerciantsturo;botiguers_turo";0
25386;Taula de treball d’equipaments i serveis municipal per donar resposta a les necessitats dels infants i joves del barri;;;;;;2020/12/09T:17:53:17;2020/12/09T:17:53:17;;;0
25387;Espai de trobada de famílies monoparentals;;;;;;2020/12/09T:17:54:26;2020/12/09T:17:54:26;;;0
25388;Suport al reforç escolar;;;;;;2020/12/09T:17:55:15;2020/12/09T:17:55:15;;;0
25396;Repensar el parc del Turó de la Peira;;;;;;2020/12/10T:18:30:59;2020/12/10T:18:30:59;;;0
25397;Aparells de gimnàstica al Parc del Turó de la Peira;;;;;;2020/12/10T:18:32:13;2020/12/10T:18:32:13;14590;francisco_carrillo_m;0
25398;Millora de la il·luminació del Parc del Turó de la Peira;;;;;;2020/12/10T:18:37:01;2020/12/10T:18:37:01;14590;francisco_carrillo_m;0
25399;Tancament nocturn del  Parc del Turó de la Peira;;;;;;2020/12/10T:18:39:49;2020/12/10T:18:39:49;14590;francisco_carrillo_m;0
25400;Pista poliesportiva al Turó de la Peira on hi ha la petanca en desús;;;;;;2020/12/10T:18:40:39;2020/12/10T:18:40:39;36877;Comerciantsturo;0
25401;Repensar l’espai al costat de l’Escola El Turó, per tal de convertir-lo en un espai de convivència veïnal.;;;;;;2020/12/10T:18:41:29;2020/12/10T:18:41:29;36877;Comerciantsturo;0
25402;Dinamització de les pistes esportives;;;;;;2020/12/10T:18:42:31;2020/12/10T:18:42:31;;;0
25403;Dinamització de les pistes esportives;;;;;;2020/12/10T:18:42:36;2020/12/10T:18:42:36;36877;Comerciantsturo;0
25404;Casal de Joves del Turó de la Peira i Can Peguera;;;;;;2020/12/10T:18:43:01;2020/12/10T:18:43:01;;;0
25405;Rehabilitació de les pistes esportives que hi ha enfront del casal de Barri de Can Peguera;;;;;;2020/12/10T:18:43:44;2020/12/10T:18:43:44;;;0
25406;Remodelació integral de l’espai públic de Can Peguera per afavorir la trobada i la interrelació veïnal;;;;;;2020/12/10T:18:44:34;2020/12/10T:18:44:34;;;0
25407;Més presència i coordinació dels educadors/es de carrer amb les entitats de barri;;;;;;2020/12/10T:18:45:32;2020/12/10T:18:45:32;;"francisco_carrillo_m;Comerciantsturo";0
25408;Promoure la gestió de les pistes esportives per a l’ús esportiu de joves;;;;;;2020/12/10T:18:46:20;2020/12/10T:18:46:20;;;0
25409;Promoure la gestió de les pistes esportives per a l’ús esportiu de joves;;;;;;2020/12/10T:18:46:32;2020/12/10T:18:46:32;36877;Comerciantsturo;0
25410;Noves dinàmiques de convivència a l’espai públic;;;;;;2020/12/10T:18:47:09;2020/12/10T:18:47:09;36877;Comerciantsturo;0
25411;Projecte de gestió de la diversitat cultural en l’imaginari col·lectiu a través de la memòria històrica: “Som del barri”;;;;;;2020/12/10T:18:48:04;2020/12/10T:18:48:04;;;0
25412;Cicle d’activitats interculturals;;;;;;2020/12/10T:18:48:34;2020/12/10T:18:48:34;;;0
25413; Més punts de wifi gratuït al barri;;;;;;2020/12/10T:18:49:37;2020/12/10T:18:49:37;;;0
25414;Establir punts de trobada per treballar la perspectiva intercultural;;;;;;2020/12/10T:18:50:17;2020/12/10T:18:50:17;;;0
25415;Pla educatiu amb tots els centres educatius del territori en lleure cultural;;;;;;2020/12/10T:18:51:12;2020/12/10T:18:51:12;;;0
25416;Iniciatives per fomentar l’ocupabilitat de persones en situació d’atur;;;;;;2020/12/10T:18:51:50;2020/12/10T:18:51:50;36877;Comerciantsturo;0
25417;Futbol solidari amb beques per a joves sense recursos;;;;;;2020/12/10T:18:52:28;2020/12/10T:18:52:28;36877;Comerciantsturo;0
25418;Restaurant comunitari i sostenible;;;;;;2020/12/10T:18:53:09;2020/12/10T:18:53:09;36877;Comerciantsturo;0
25419;Creació d'un Hostal Ciutadà;;;;;;2020/12/10T:18:54:09;2020/12/10T:18:54:09;36877;Comerciantsturo;0
25420;Implicar a famílies que reben ajudes socials amb el voluntariat;;;;;;2020/12/10T:18:54:48;2020/12/10T:18:54:48;36877;Comerciantsturo;0
25421;Projecte de suport  a l’organització i dinamització veïnal;;;;;;2020/12/10T:18:55:24;2020/12/10T:18:55:24;;;0
25422;Projecte de suport  a l’organització i dinamització veïnal;;;;;;2020/12/10T:18:55:25;2020/12/10T:18:55:25;;;0
25423;Programa formatiu per a comerciants;;;;;;2020/12/10T:18:56:07;2020/12/10T:18:56:07;;;0
25424;Pla de civisme i convivència del Turó de la Peira i Can Peguera;;;;;;2020/12/10T:18:58:02;2020/12/10T:18:58:02;;"francisco_carrillo_m;Comerciantsturo";0
25425;Servei de suport i formació al teixit associatiu del Turó de la Peira i Can Peguera;;;;;;2020/12/10T:18:58:49;2020/12/10T:18:58:49;;;0
25980;;Graffiti per l’emergència climàtica;;55226;LesBasses;;2020/12/14T:13:08:56;2020/12/14T:13:10:30;;"botiguers_turo;Comerciantsturo";0
25981;;Espai de trobada a l' Espai Jove Les Basses;;55226;LesBasses;;2020/12/14T:13:35:15;2020/12/14T:13:39:02;;"botiguers_turo;Comerciantsturo";0
25982;;Programa d’orientació laboral i lleure ;;55226;LesBasses;;2020/12/14T:15:32:46;2020/12/14T:15:34:03;;"botiguers_turo;Comerciantsturo";0
26180;Millorar la convivència al barri;;;28546;JessicaPV;;2020/12/14T:20:49:16;2020/12/14T:20:49:49;;;0
26183;Acompanyament a les persones nouvingudes al barri del Turó de la Peira;;;28546;JessicaPV;;2020/12/14T:20:50:29;2020/12/14T:20:51:02;;;0
26186;Suport al comerç;;;28546;JessicaPV;;2020/12/14T:20:51:43;2020/12/14T:20:52:11;;"botiguers_turo;Comerciantsturo";0
26189;Millora de l'accessibilitat al Turó de la Peira;;;28546;JessicaPV;;2020/12/14T:20:52:49;2020/12/14T:20:53:22;;"Comerciantsturo;botiguers_turo";0
26193;Diversificació del comerç al barri del Turó de la Peira;;;28546;JessicaPV;;2020/12/14T:20:54:07;2020/12/14T:20:54:34;;"Comerciantsturo;botiguers_turo";0
26197;Millorar la imatge dels comerços del barri del Turó de la Peira;;;28546;JessicaPV;;2020/12/14T:20:55:17;2020/12/14T:20:55:38;;"Comerciantsturo;botiguers_turo";0
26201;Impulsar el voluntariat al barri;;;28546;JessicaPV;;2020/12/14T:20:56:25;2020/12/14T:20:57:09;;;0
26204;Millorar la governança comunitaria;;;28546;JessicaPV;;2020/12/14T:20:57:54;2020/12/14T:20:58:16;;;0
26205;Aprofitar i posar a disposició els locals buits del barri del Turó de la Peira;;;28546;JessicaPV;;2020/12/14T:20:59:35;2020/12/14T:21:00:03;;"Comerciantsturo;botiguers_turo";0
26224;Convertir el Passeig de la Peira en una Rambla;;;28546;JessicaPV;;2020/12/14T:21:26:00;2020/12/14T:21:26:33;;"francisco_carrillo_m;Comerciantsturo;botiguers_turo";0
26225;Suport i acompanyament als nous comerços;;;28546;JessicaPV;;2020/12/14T:21:28:43;2020/12/14T:21:29:16;;"Comerciantsturo;botiguers_turo";0
26226;Millora en el sistema de recollida d'escombraries;;;28546;JessicaPV;;2020/12/14T:21:30:42;2020/12/14T:21:32:13;14590;francisco_carrillo_m;0
26231;Estudiar l'estat dels habitatges ocupats al barri;;;28546;JessicaPV;;2020/12/14T:21:37:00;2020/12/14T:21:37:29;;;0
26232;Programa rehabilitació finques;;;28546;JessicaPV;30737;2020/12/14T:21:38:07;2020/12/14T:21:39:53;55615;antonia_lebron;1
26488;Ajudes al petit comerç de Can Peguera;;;;;;2020/12/15T:13:18:57;2020/12/15T:13:18:57;55523;rool_gemy;0
26489;Reparació de l’asfaltat i les voreres de Can Peguera;;;;;;2020/12/15T:13:19:31;2020/12/15T:13:19:31;;;0
26490;Ampliar les voreres del c. Montsant;;;;;;2020/12/15T:13:20:10;2020/12/15T:13:20:10;53937;botiguers_turo;0
26491;Rehabilitació i manteniment dels edificis a Can Peguera;;;;;;2020/12/15T:13:20:45;2020/12/15T:13:20:45;;;0
26492;Més control per les caques de gos a Can Peguera;;;;;;2020/12/15T:13:21:32;2020/12/15T:13:21:32;;;0
26493;Més neteja al barri de Can Peguera;;;;;;2020/12/15T:13:22:08;2020/12/15T:13:22:08;;;0
26494;Més presència policial a Can Peguera;;;;;;2020/12/15T:13:22:52;2020/12/15T:13:22:52;53937;botiguers_turo;0
26495;Reurbanització del Parc de Nou Barris;;;;;;2020/12/15T:13:23:26;2020/12/15T:13:23:26;;;0
26496;Pistes de petanca al Parc Central a Nou Barris;;;;;;2020/12/15T:13:24:07;2020/12/15T:13:24:06;;;0
26497;Piscina municipal a Can Peguera;;;;;;2020/12/15T:13:24:48;2020/12/15T:13:24:48;;;0
26498;Creació de llocs de treball per a dones i joves a Can Peguera;;;;;;2020/12/15T:13:25:20;2020/12/15T:13:25:20;;;0
26499;Soterrament del cablejat a Can Peguera;;;;;;2020/12/15T:13:26:01;2020/12/15T:13:26:01;;;0
26500;Oficina del SOC a Can Peguera;;;;;;2020/12/15T:13:26:36;2020/12/15T:13:26:36;;;0
26501;Millora de l'ús del menjador social;;;;;;2020/12/15T:13:27:12;2020/12/15T:13:27:12;;;0
26502;Augmentar els recursos per la gent sense sostre a Can Peguera;;;;;;2020/12/15T:13:27:42;2020/12/15T:13:27:42;;;0
26503;Actuació a l’arbrat de Can Peguera;;;;;;2020/12/15T:13:28:16;2020/12/15T:13:28:16;;;0
26504;Escoles públiques a Can Peguera;;;;;;2020/12/15T:13:28:51;2020/12/15T:13:28:51;;;0
26505;Programes educatius per als i les joves de Can Peguera;;;;;;2020/12/15T:13:29:25;2020/12/15T:13:29:25;;;0
26506;Habitatge social a Can Peguera;;;;;;2020/12/15T:13:30:04;2020/12/15T:13:30:04;;;0
26507;Regular l’ús de les bicicletes al Parc Natural de Collserola ;;;;;;2020/12/15T:13:30:36;2020/12/15T:13:30:36;55510;laia_m;0
26508;Carregadors elèctrics a Can Peguera ;;;;;;2020/12/15T:13:31:11;2020/12/15T:13:31:11;;;0
26509;Arreglar el clavagueram de Can Peguera ;;;;;;2020/12/15T:13:31:55;2020/12/15T:13:31:55;;;0
26510;Reurbanitzar el descampat del carrer Nil ;;;;;;2020/12/15T:13:32:43;2020/12/15T:13:32:43;53937;botiguers_turo;0
26511;Lavabos públics a Can Peguera;;;;;;2020/12/15T:13:33:13;2020/12/15T:13:33:13;;;0
26512;Posar una rampa a les escales de Can Travau amb c/Sant Iscle;;;;;;2020/12/15T:13:33:51;2020/12/15T:13:33:51;53937;botiguers_turo;0
26575;Propostes sobre Educació i Salut Pública;;;38106;AVVTuro;;2020/12/15T:18:28:21;2020/12/15T:18:29:36;14590;francisco_carrillo_m;0
26576;Propostes sobre Drets Socials, Equitat de gènere i Acció comunitària;;;38106;AVVTuro;;2020/12/15T:18:33:20;2020/12/15T:18:33:52;55516;jean_ben_illouz;0
26581;Propostes sobre Habitatge;;;38106;AVVTuro;;2020/12/15T:18:36:40;2020/12/15T:18:37:19;53937;botiguers_turo;0
26585;Propostes sobre Ocupació, Impuls econòmic i Economia Social;;;38106;AVVTuro;;2020/12/15T:18:39:50;2020/12/15T:18:40:25;14590;francisco_carrillo_m;0
26590;Propostes sobre Espai Públic i Accessibilitat;;;38106;AVVTuro;;2020/12/15T:18:43:51;2020/12/15T:18:44:39;14590;francisco_carrillo_m;0
26591;Propostes sobre Sostenibilitat ambiental i Emergència climàtica;;;38106;AVVTuro;;2020/12/15T:18:47:12;2020/12/15T:18:47:42;;"jean_ben_illouz;botiguers_turo";0
26592;Coloms sota el pont de Fabra i Puig;;;55510;laia_m;;2020/12/15T:18:55:40;2020/12/15T:18:56:31;;;0
26593;Ocupació del Parc Central de Nou Barris pels gossos;;;55510;laia_m;;2020/12/15T:18:59:44;2020/12/15T:19:00:10;;;0
26594;Millorar l'aïllament de les finques;;;28546;JessicaPV;;2020/12/15T:19:11:16;2020/12/15T:19:11:53;53937;botiguers_turo;0
26595;Suport i acompanyament a les entitats del barri;;;28546;JessicaPV;;2020/12/15T:19:13:30;2020/12/15T:19:14:00;;;0
26596;Reforçar l'esplai i les activitats per adolescents i joves;;;28546;JessicaPV;;2020/12/15T:19:14:43;2020/12/15T:19:15:09;;;0
26597;Impulsar els serveis d'acompanyament psicoeducatius;;;28546;JessicaPV;;2020/12/15T:19:15:52;2020/12/15T:19:16:08;;;0
26598;Millorar la intervenció comunitària als dos barris;;;28546;JessicaPV;;2020/12/15T:19:16:52;2020/12/15T:19:17:18;;;0
26599;Coordinació amb la Taula Social del Pla de Futur;;;28546;JessicaPV;;2020/12/15T:19:18:04;2020/12/15T:19:18:24;14590;francisco_carrillo_m;0
26600;Educació nutricional;;;28546;JessicaPV;;2020/12/15T:19:19:18;2020/12/15T:19:19:42;;;0
26601;Remodelació de l'espai públic;;;28546;JessicaPV;;2020/12/15T:19:20:34;2020/12/15T:19:21:09;;;0
26602;Donar suport al comerç del barri del Turó de la Peira;;;28546;JessicaPV;;2020/12/15T:19:21:56;2020/12/15T:19:22:32;;"rool_gemy;botiguers_turo";0
26603;Promoure espais d'oci saludable;;;28546;JessicaPV;;2020/12/15T:19:23:13;2020/12/15T:19:23:32;;;0
26604;Suport i acompanyament als joves per accedir a l'esport de competició;;;28546;JessicaPV;;2020/12/15T:19:24:16;2020/12/15T:19:24:41;53937;botiguers_turo;0
26605;Reforç dels programes socioeducatius que es porten a terme al barri del Turó de la Peira;;;28546;JessicaPV;;2020/12/15T:19:25:28;2020/12/15T:19:25:50;;;0
26606;Reforçar els equipaments del barri del Turó;;;28546;JessicaPV;;2020/12/15T:19:26:36;2020/12/15T:19:27:15;;;0
26607;Promoure la convivència i el sentiment de pertinença al barri del Turó;;;28546;JessicaPV;;2020/12/15T:19:27:52;2020/12/15T:19:28:17;;;0
26608;Promoure activitats lligades a la fotografia;;;28546;JessicaPV;;2020/12/15T:19:29:06;2020/12/15T:19:29:35;;;0
26609;Programas para disminuir la brecha digital;;;28546;JessicaPV;;2020/12/15T:19:30:18;2020/12/15T:19:30:34;;;0
26610;Programas de prevención del consumo;;;28546;JessicaPV;;2020/12/15T:19:31:21;2020/12/15T:19:32:01;;;0
26611;Programas de formación y ocupación enfocados a mujeres dominicanas;;;28546;JessicaPV;;2020/12/15T:19:32:58;2020/12/15T:19:33:20;;;0
26612;Ayuda y acompañamiento a personas sin documentación;;;28546;JessicaPV;;2020/12/15T:19:34:05;2020/12/15T:19:34:30;;;0
26613;Políticas de empoderamiento de las mujeres;;;28546;JessicaPV;;2020/12/15T:19:35:06;2020/12/15T:19:35:36;;;0
26614;Creación de un grupo de mediación comunitaria dominicana;;;28546;JessicaPV;;2020/12/15T:19:36:14;2020/12/15T:19:36:28;53937;botiguers_turo;0
26615;Millores en les instal·lacions i dinamització en el Parc del Turó de la Peira;;;28546;JessicaPV;;2020/12/15T:19:37:09;2020/12/15T:19:37:32;;;0
26616;Polítiques per lluitar contra la bretxa digital a Can Peguera;;;28546;JessicaPV;;2020/12/15T:19:38:10;2020/12/15T:19:38:38;;;0
26617;Programes educatius i d'acollida per infants a Can Peguera;;;28546;JessicaPV;;2020/12/15T:19:39:24;2020/12/15T:19:39:50;;;0
26618;Programes de reforç escolar a Can Peguera;;;28546;JessicaPV;;2020/12/15T:19:40:43;2020/12/15T:19:41:09;;;0
26619;Millora i ampliació dels parcs infantils a Can Peguera;;;28546;JessicaPV;;2020/12/15T:19:41:56;2020/12/15T:19:42:24;53937;botiguers_turo;0
26620;Promoure el lleure familiar a Can Peguera;;;28546;JessicaPV;;2020/12/15T:19:43:10;2020/12/15T:19:43:39;;;0
26621;Procés participatiu per remodelar el Parc del Turó de la Peira;;;28546;JessicaPV;;2020/12/15T:19:44:34;2020/12/15T:19:45:06;14590;francisco_carrillo_m;0
26622;Crear refugis climàtics contra la calor;;;28546;JessicaPV;;2020/12/15T:19:45:45;2020/12/15T:19:46:02;;;0
26623;Ampliar els espais esportius a Can Peguera;;;28546;JessicaPV;;2020/12/15T:19:46:44;2020/12/15T:19:47:20;;;0
26624;Programa per facilitar l'accés dels joves als espais esportius;;;28546;JessicaPV;;2020/12/15T:19:49:10;2020/12/15T:19:49:34;53937;botiguers_turo;0
26625;Programa per afavorir l'esport femení ;;;28546;JessicaPV;;2020/12/15T:19:50:15;2020/12/15T:19:50:36;;;0
26626;Recuperació dels Búnkers de Can Peguera;;;28546;JessicaPV;;2020/12/15T:19:51:09;2020/12/15T:19:51:31;;;0
26627;Treballar per solucionar les problemàtiques al carrer Beret;;;28546;JessicaPV;;2020/12/15T:19:53:16;2020/12/15T:19:53:35;53937;botiguers_turo;0
26628;Millorar els espais esportius del Balcó d'equipaments;;;28546;JessicaPV;;2020/12/15T:19:54:34;2020/12/15T:19:54:56;;;0
26629;Projecte educatiu per millorar la convivència a Can Peguera;;;28546;JessicaPV;;2020/12/15T:19:55:34;2020/12/15T:19:55:58;53937;botiguers_turo;0
26630;Potenciar espais participatius per infants;;;28546;JessicaPV;;2020/12/15T:19:56:28;2020/12/15T:19:56:52;;;0
26631;Promoure el Casalet de tardes a Can Peguera;;;28546;JessicaPV;;2020/12/15T:19:57:40;2020/12/15T:19:58:05;;;0
26632;Habilitar un punt de trobada per joves;;;28546;JessicaPV;;2020/12/15T:19:58:42;2020/12/15T:19:59:04;;;0
26633;Incorporació d'un tècnic especialista en convivència a l'espai públic;;;28546;JessicaPV;;2020/12/15T:19:59:44;2020/12/15T:20:00:21;53937;botiguers_turo;0
26684;Potenciar la participació ciutadana a través de la Xarxa de Suport mutu a Can Peguera i Turó de la Peira;;;28546;JessicaPV;;2020/12/15T:22:35:51;2020/12/15T:22:36:12;53937;botiguers_turo;0
26685;Espai de on surtin dolls d’aigua per refrescar-se a Can Peguera;;;28546;JessicaPV;;2020/12/15T:22:36:51;2020/12/15T:22:37:18;;;0
26686;Programes per millorar la vida de la gent gran;;;28546;JessicaPV;;2020/12/15T:22:37:59;2020/12/15T:22:38:20;53937;botiguers_turo;0
26687;Espais de trobada dinamitzats a l’Espai Jove Les Basses;;;28546;JessicaPV;;2020/12/15T:22:39:08;2020/12/15T:22:39:38;;;0
26688;Manquen espais de trobada per als joves i es proposa generar diferents espais dinamitzats pels propis joves a l’Espai Jove Les Basses;;;28546;JessicaPV;;2020/12/15T:22:40:10;2020/12/15T:22:40:39;;;0
26689;Potenciar les activitats sociolaborals, socioeducatives i de lleure de l’Espai Jove Les Basses;;;28546;JessicaPV;;2020/12/15T:22:41:27;2020/12/15T:22:41:49;;;0
26719; Pista poliesportiva oberta i dinamitzada al Turó de la Peira.;;;;;;2020/12/16T:14:50:07;2020/12/16T:14:50:07;;;0
26720;Augmentar i millorar els parcs infantils al Turó de la Peira.;;;;;;2020/12/16T:14:50:44;2020/12/16T:14:50:44;;;0
26721;Millora del pipican de Turó de la Peira;;;;;;2020/12/16T:14:51:31;2020/12/16T:14:51:31;;;0
26722;Posar un autobús més gran a la ruta 122;;;;;;2020/12/16T:14:52:10;2020/12/16T:14:52:09;;;0
26723;Carril bici des de Fabra i Puig fins la Meridiana;;;;;;2020/12/16T:14:55:30;2020/12/16T:14:55:30;36927;marc99;0
26724;Escales mecàniques des del c. Vilaseca fins al c.Beret;;;;;;2020/12/16T:14:56:15;2020/12/16T:14:56:14;14590;francisco_carrillo_m;0
26725; Pacificar els carrers del Turó de la Peira, almenys al cap de setmana;;;;;;2020/12/16T:14:56:55;2020/12/16T:14:56:55;14590;francisco_carrillo_m;0
26726;Facilitar que la gent gran pugui baixar de casa seva al Turó de la Peira.;;;;;;2020/12/16T:14:57:38;2020/12/16T:14:57:38;;;0
26727;Més aparcament per gent amb mobilitat reduïda al Turó de la Peira.;;;;;;2020/12/16T:14:58:24;2020/12/16T:14:58:24;;;0
26728;Formacions obertes a persones que estan en situació irregular al Turó de la Peira.;;;;;;2020/12/16T:15:00:20;2020/12/16T:15:00:20;;;0
26729;Recursos per al problema de l’habitatge al Turó de la Peira.;;;;;;2020/12/16T:15:00:57;2020/12/16T:15:00:57;;;0
26730;Rehabilitació i millora del parc Olof Palme;;;;;;2020/12/16T:15:01:30;2020/12/16T:15:01:30;;;0
26731;Procés participatiu per al Parc del Turó de La Peira;;;;;;2020/12/16T:15:02:11;2020/12/16T:15:02:11;14590;francisco_carrillo_m;0
26732;Projecte d’escoles enriquides al Turó de la Peira.;;;;;;2020/12/16T:15:02:43;2020/12/16T:15:02:43;;;0
26733;Projecte de memòria històrica del Turó de la Peira.;;;;;;2020/12/16T:15:03:24;2020/12/16T:15:03:24;;;0
24510;Fomentar l’accés al mercat laboral;;;;;33183;2020/11/04T:11:15:48;2020/11/04T:11:15:48;54942;rosa_ma_martinez_hon;1
24512;Millorar l'accessibilitat;;;;;"30333;31004";2020/11/04T:11:16:33;2020/11/04T:11:16:33;;"blimei;dav0730_urb0184;rosa_ma_martinez_hon";3
24514;Promoure la rehabilitació energètica d’edificis;;;;;30549;2020/11/04T:11:17:05;2020/11/04T:11:17:05;;"xavses;rosa_ma_martinez_hon;diligent";1
24517;Donar suport al teixit comercial i econòmic;;;;;30342;2020/11/04T:11:18:51;2020/11/04T:11:18:51;51884;GRUPODANCE;1
24518;Impuls dels espais esportius;;;;;;2020/11/04T:11:19:36;2020/11/04T:11:19:36;54942;rosa_ma_martinez_hon;0
24519;Programa de refugis climàtics;;;;;;2020/11/04T:11:20:21;2020/11/04T:11:20:21;;;0
24520;Millorar els centres educatius;;;;;;2020/11/04T:11:22:10;2020/11/04T:11:22:10;;;0
24521;Millorar els hàbits saludables mitjançant l’esport;;;;;30354;2020/11/04T:11:22:48;2020/11/04T:11:22:48;;;1
24522;Reforçar el teixit comunitari;;;;;;2020/11/04T:11:23:43;2020/11/04T:11:23:43;54942;rosa_ma_martinez_hon;0
24523;Promoure la rehabilitació de finques;;;;;;2020/11/04T:11:24:24;2020/11/04T:11:24:24;;;0
24524;Promoure l’envelliment saludable i l’atenció a la gent gran;;;;;;2020/11/04T:11:25:44;2020/11/04T:11:25:44;54942;rosa_ma_martinez_hon;0
24525;Programa Habita Carmel;;;;;;2020/11/04T:11:26:27;2020/11/04T:11:26:27;;;0
